ingredient_id,original_text,name,norm_name,name_confidence,amount,unit,amount_confidence,preparation,preparation_confidence,recipe_title,recipe_category,likely_sub_category_1,likely_sub_category_1_score,main_category_1,likely_sub_category_2,likely_sub_category_2_score,main_category_2,likely_sub_category_3,likely_sub_category_3_score,main_category_3
2085,"2 ripe TJ's Bananas, sliced into medallions",ripe Bananas,ripe bananas,0.998985,,,,sliced into medallions,0.99805,Sticky Monkey Buns,Breakfast,,,,,,,,,
2086,1/3 cup TJ's Unsalted Dry Roasted Pecan Pieces,Unsalted Dry Roasted Pecan Pieces,dry roasted pecan pieces,0.993935,,,,,,Sticky Monkey Buns,Breakfast,,,,,,,,,
2087,1 cup TJ's Jumbo Raisins,Jumbo Raisins,jumbo raisins,0.999418,,,,,,Sticky Monkey Buns,Breakfast,,,,,,,,,
2088,TJ's Canola Spray (to grease muffin tin),Canola Spray,canola spray,0.996159,,,,,,Pumpkin Choc-Oat Chip Muffins with Pumpkin Butter-Butter,Breakfast,,,,,,,,,
2089,1 box TJ's Gluten Free Pumpkin Bread & Muffin Mix (seasonal),Gluten Free Pumpkin Bread & Muffin Mix,gluten free pumpkin bread & muffin mix,0.993652,,,,,,Pumpkin Choc-Oat Chip Muffins with Pumpkin Butter-Butter,Breakfast,,,,,,,,,
2090,1 cup water,water,water,0.999114,,,,,,Pumpkin Choc-Oat Chip Muffins with Pumpkin Butter-Butter,Breakfast,,,,,,,,,
2091,1/2 cup TJ's Canola Oil,Canola Oil,canola oil,0.999072,,,,,,Pumpkin Choc-Oat Chip Muffins with Pumpkin Butter-Butter,Breakfast,,,,,,,,,
2092,2 TJ's Large Eggs,Large Eggs,eggs,0.952759,,,,,,Pumpkin Choc-Oat Chip Muffins with Pumpkin Butter-Butter,Breakfast,,,,,,,,,
2093,1 cup TJ's Applesauce,Applesauce,applesauce,0.998802,,,,,,Pumpkin Choc-Oat Chip Muffins with Pumpkin Butter-Butter,Breakfast,,,,,,,,,
2094,1 cup TJ's Gluten Free Rolled Oats,Gluten Free Rolled Oats,gluten free oats,0.998572,,,,,,Pumpkin Choc-Oat Chip Muffins with Pumpkin Butter-Butter,Breakfast,,,,,,,,,
2095,1 1/2 cups TJ's Chocolate Chunks,Chocolate Chunks,chocolate chunks,0.998361,,,,,,Pumpkin Choc-Oat Chip Muffins with Pumpkin Butter-Butter,Breakfast,,,,,,,,,
2096,"2 sticks TJ's Unsalted Butter, softened to room temperature",Unsalted Butter,butter,0.995464,,,,softened to room temperature,0.999985,Pumpkin Choc-Oat Chip Muffins with Pumpkin Butter-Butter,Breakfast,,,,,,,,,
2097,2 tablespoons TJ's Pumpkin Butter (seasonal),Pumpkin Butter,pumpkin butter,0.996116,,,,,,Pumpkin Choc-Oat Chip Muffins with Pumpkin Butter-Butter,Breakfast,,,,,,,,,
2098,1 package (1 pound) TJ's All Natural No Antibiotics Ever Ground Pork,All Natural No Antibiotics Ever Ground Pork,antibiotics ground pork,0.998916,,,,,,Biscuits & Gravy Casserole,Breakfast,,,,,,,,,
2099,1/3 cup TJ's All Purpose Flour,All Purpose Flour,all purpose flour,0.999582,,,,,,Biscuits & Gravy Casserole,Breakfast,,,,,,,,,
2100,3 cups TJ's Whole Milk,Whole Milk,whole milk,0.995752,,,,,,Biscuits & Gravy Casserole,Breakfast,,,,,,,,,
2101,1/2 teaspoon TJ's Salt,Salt,salt,0.992068,,,,,,Biscuits & Gravy Casserole,Breakfast,,,,,,,,,
2102,1/2 teaspoon TJ's Pepper,Pepper,pepper,0.99898,,,,,,Biscuits & Gravy Casserole,Breakfast,,,,,,,,,
2103,"TJ's Organic Extra Virgin Olive Oil Spray, to grease pan",Organic Extra Virgin Olive Oil Spray,extra virgin olive oil spray,0.996684,,,,,,Biscuits & Gravy Casserole,Breakfast,,,,,,,,,
2104,6 TJ's Eggs,Eggs,eggs,0.996155,,,,,,Biscuits & Gravy Casserole,Breakfast,,,,,,,,,
2105,1/2 teaspoon 21 Seasoning Salute,Seasoning Salute,salute,0.934816,,,,,,Biscuits & Gravy Casserole,Breakfast,,,,,,,,,
2106,1 can TJ's Buttermilk Biscuits,Buttermilk Biscuits,buttermilk biscuits,0.999364,,,,,,Biscuits & Gravy Casserole,Breakfast,,,,,,,,,
2107,1 cup TJ's Shredded Cheese Blend,Shredded Cheese Blend,cheese blend,0.999379,,,,,,Biscuits & Gravy Casserole,Breakfast,,,,,,,,,
2108,12 TJ's Large Eggs,Large Eggs,eggs,0.952759,,,,,,Brunchfast Burritos,Breakfast,,,,,,,,,
2109,3/4 cup TJ's Milk,Milk,milk,0.999577,,,,,,Brunchfast Burritos,Breakfast,,,,,,,,,
2110,4 tablespoons TJ's Unsalted Butter,Unsalted Butter,butter,0.979457,,,,,,Brunchfast Burritos,Breakfast,,,,,,,,,
2111,TJ's Salt & Pepper,Salt & Pepper,salt & pepper,0.974239,,,,,,Brunchfast Burritos,Breakfast,,,,,,,,,
2112,"6 TJ's Flour Tortillas, warmed",Flour Tortillas,tortillas,0.996544,,,,warmed,0.99969,Brunchfast Burritos,Breakfast,,,,,,,,,
2113,1 package TJ's Hashbrowns,Hashbrowns,hashbrowns,0.998524,,,,,,Brunchfast Burritos,Breakfast,,,,,,,,,
2114,1 package TJ's Dry Rubbed Bacon OR Uncured Fully Cooked Bacon,Dry Rubbed Bacon Uncured Fully Cooked Bacon,dry rubbed bacon uncured fully bacon,0.9118235,,,,,,Brunchfast Burritos,Breakfast,,,,,,,,,
2115,1 bag TJ's Shredded 3 Cheese Blend,Shredded 3 Cheese Blend,cheese blend,0.851799,,,,,,Brunchfast Burritos,Breakfast,,,,,,,,,
2116,"1 TJ's Large Avocado, thinly sliced",Large Avocado,avocado,0.979415,,,,thinly sliced,0.999818,Brunchfast Burritos,Breakfast,,,,,,,,,
2117,"Your favorite TJ's Hot Sauce, Salsa, or Sriracha",Your favorite Hot Sauce Salsa Sriracha,hot sauce salsa sriracha,0.761829,,,,,,Brunchfast Burritos,Breakfast,,,,,,,,,
2118,2 teaspoons TJ's Instant Coffee,Instant Coffee,instant coffee,0.999605,,,,,,Dalgona Coffee,Beverages,,,,,,,,,
2119,2 teaspoons TJ's Organic Cane Sugar,Organic Cane Sugar,cane sugar,0.997799,,,,,,Dalgona Coffee,Beverages,,,,,,,,,
2120,2 teaspoons hot water,hot water,hot water,0.993982,,,,,,Dalgona Coffee,Beverages,,,,,,,,,
2121,"TJ's Unsweetened Non-Dairy Hemp Beverage (or milk, or your favorite non-dairy beverage)",Unsweetened Non-Dairy Hemp Beverage milk,non-dairy hemp beverage milk,0.9536305,,,,,,Dalgona Coffee,Beverages,,,,,,,,,
2122,TJ's Ground Cinnamon (optional),Ground Cinnamon,ground cinnamon,0.976861,,,,,,Dalgona Coffee,Beverages,,,,,,,,,
2123,"1 package TJ's Unexpected Cheddar, broken into chunks",Unexpected Cheddar,cheddar,0.999078,,,,broken into chunks,0.999246,Unexpected Cheddar Cheese Ball,Appetizers & Sides,,,,,,,,,
2124,1 package TJ's Cream Cheese,Cream Cheese,cream cheese,0.999624,,,,,,Unexpected Cheddar Cheese Ball,Appetizers & Sides,,,,,,,,,
2125,1 teaspoon TJ's Chili Pepper Sauce,Chili Pepper Sauce,chili pepper sauce,0.999026,,,,,,Unexpected Cheddar Cheese Ball,Appetizers & Sides,,,,,,,,,
2126,1 teaspoon TJ's 21 Seasoning Salute,21 Seasoning Salute,salute,0.928197,,,,,,Unexpected Cheddar Cheese Ball,Appetizers & Sides,,,,,,,,,
2127,1 teaspoon Lemon Juice,Lemon Juice,lemon juice,0.992682,,,,,,Unexpected Cheddar Cheese Ball,Appetizers & Sides,,,,,,,,,
2128,"1/2 package TJ's Sweet & Spicy Pecans, chopped",Sweet & Spicy Pecans,sweet & spicy pecans,0.965194,,,,chopped,0.998284,Unexpected Cheddar Cheese Ball,Appetizers & Sides,,,,,,,,,
2129,"TJ's Golden Rounds Crackers, for serving",Golden Rounds Crackers,golden crackers,0.993107,,,,,,Unexpected Cheddar Cheese Ball,Appetizers & Sides,,,,,,,,,
2130,"1 package TJ's Anchovy Fillets in Olive Oil, drained and diced",Anchovy Fillets in Olive Oil,extra virgin olive oil,0.998893,,,,drained and diced,0.999591,Umami Dressing,Appetizers & Sides,,,,,,,,,
2131,"3 small TJ's Premium Peeled Garlic Cloves, minced",Premium Peeled Garlic Cloves,premium peeled garlic cloves,0.923668,,,,minced,0.997428,Umami Dressing,Appetizers & Sides,,,,,,,,,
2132,Juice from two TJ's Lemons,Lemons,lemons,0.936923,,,,,,Umami Dressing,Appetizers & Sides,,,,,,,,,
2133,2 teaspoons TJ's Dijon Mustard with White Wine,Dijon Mustard with White Wine,dijon mustard with white wine,0.999539,,,,,,Umami Dressing,Appetizers & Sides,,,,,,,,,
2134,1/3 cup + 1 Tbsp TJ's Sicilian Selezione EVOO,Sicilian Selezione EVOO,sicilian selezione evoo,0.983202,,,,,,Umami Dressing,Appetizers & Sides,,,,,,,,,
2135,"1/4 teaspoon TJ's Sea Salt, or to taste",Sea Salt,sea salt,0.994065,,,,,,Umami Dressing,Appetizers & Sides,,,,,,,,,
2136,"1/4 teaspoon TJ's Ground Black Pepper, or to taste",Ground Black Pepper,ground black pepper,0.97221,,,,,,Umami Dressing,Appetizers & Sides,,,,,,,,,
2137,TJ's Creamy Toscano Cheese Soaked in Syrah,Creamy Toscano Cheese Soaked in Syrah,creamy toscano cheese soaked in syrah,0.99733,,,,,,Toscano Cheese Board,Appetizers & Sides,,,,,,,,,
2138,TJ's Toscano Cheese with Black Pepper,Toscano Cheese with Black Pepper,toscano cheese with black pepper,0.994469,,,,,,Toscano Cheese Board,Appetizers & Sides,,,,,,,,,
2139,TJ's Whole Grain Dijon Mustard,Whole Grain Dijon Mustard,whole grain dijon mustard,0.992341,,,,,,Toscano Cheese Board,Appetizers & Sides,,,,,,,,,
2140,Your favorite TJ's Honey,Your favorite Honey,honey,0.990665,,,,,,Toscano Cheese Board,Appetizers & Sides,,,,,,,,,
2141,TJ's Crisps (Fig & Olive or Raisin & Rosemary),Crisps Olive Raisin & Rosemary,crisps olive raisin & rosemary,0.78478,,,,,,Toscano Cheese Board,Appetizers & Sides,,,,,,,,,
2142,TJ's Seedless Grape Medley,Seedless Grape Medley,seedless grape medley,0.998668,,,,,,Toscano Cheese Board,Appetizers & Sides,,,,,,,,,
2143,TJ's Prosciutto or TJ's Uncured Salame di Parma Mild Salami,Prosciutto Uncured Salame di Parma Mild Salami,prosciutto uncured salame parma mild salami,0.649266,,,,,,Toscano Cheese Board,Appetizers & Sides,,,,,,,,,
2144,TJ's Cornichons,Cornichons,cornichons,0.988499,,,,,,Toscano Cheese Board,Appetizers & Sides,,,,,,,,,
2145,TJ's Rosemary Marcona Almonds,Rosemary Marcona Almonds,rosemary marcona almonds,0.995919,,,,,,Toscano Cheese Board,Appetizers & Sides,,,,,,,,,
2146,1/2 pound TJ's Teeny Tiny Potatoes,Teeny Tiny Potatoes,potatoes,0.996609,,,,,,Teeny Tiny Potatoes with Sweet Roasted Garlic,Appetizers & Sides,,,,,,,,,
2147,"2 cloves TJ's Peeled Garlic (or more, if you like)",Garlic,garlic,0.481727,,,,TJ's Peeled,0.446244,Teeny Tiny Potatoes with Sweet Roasted Garlic,Appetizers & Sides,,,,,,,,,
2148,4 tbsp TJ's Extra Virgin Olive Oil,Extra Virgin Olive Oil,extra virgin olive oil,0.999676,,,,,,Teeny Tiny Potatoes with Sweet Roasted Garlic,Appetizers & Sides,,,,,,,,,
2149,"1/4 teaspoon TJ's Sea Salt, or to taste",Sea Salt,sea salt,0.994065,,,,,,Teeny Tiny Potatoes with Sweet Roasted Garlic,Appetizers & Sides,,,,,,,,,
2150,"1/4 teaspoon TJ's Ground Black Pepper, or to taste",Ground Black Pepper,ground black pepper,0.97221,,,,,,Teeny Tiny Potatoes with Sweet Roasted Garlic,Appetizers & Sides,,,,,,,,,
2151,1/4 cup TJ's Organic Tahini,Organic Tahini,tahini,0.999097,,,,,,Tahini Salad Dressing,Appetizers & Sides,,,,,,,,,
2152,Juice of 1 TJ's Lemon,Lemon,lemon,0.984708,,,,Juice of,0.97238,Tahini Salad Dressing,Appetizers & Sides,,,,,,,,,
2153,1/4 cup water; 2 teaspoons TJ's Minced Garlic,water Minced Garlic,water minced garlic,0.722152,,,,,,Tahini Salad Dressing,Appetizers & Sides,,,,,,,,,
2154,"1/8 teaspoon TJ's Sea Salt, or to taste",Sea Salt,sea salt,0.994065,,,,,,Tahini Salad Dressing,Appetizers & Sides,,,,,,,,,
2155,1/2 cup TJ's Organic Reduced Sugar Raspberry (or Strawberry) Preserves,Organic Reduced Sugar Raspberry Strawberry Preserves,sugar raspberry strawberry preserves,0.8823535,,,,,,Sweet Balls of Fire,Appetizers & Sides,,,,,,,,,
2156,2 jars TJ's Sweet Chili Sauce,Sweet Chili Sauce,sweet chili sauce,0.999041,,,,,,Sweet Balls of Fire,Appetizers & Sides,,,,,,,,,
2157,2 packages TJ's Turkey Meatballs,Turkey Meatballs,turkey meatballs,0.999452,,,,,,Sweet Balls of Fire,Appetizers & Sides,,,,,,,,,
2158,TJ's Canola Oil Spray,Canola Oil Spray,canola oil spray,0.99597,,,,,,Sriracha Furikake Tofu Fries,Appetizers & Sides,,,,,,,,,
2159,2 packages TJ's Sriracha Flavored Baked Tofu,Sriracha Flavored Baked Tofu,sriracha flavored baked tofu,0.998925,,,,,,Sriracha Furikake Tofu Fries,Appetizers & Sides,,,,,,,,,
2160,"2 large TJ's Eggs, egg whites separated",Eggs,eggs,0.967524,,,,egg whites separated,0.899283,Sriracha Furikake Tofu Fries,Appetizers & Sides,,,,,,,,,
2161,3/4 cup TJ's Panko Breadcrumbs,Panko Breadcrumbs,panko breadcrumbs,0.999106,,,,,,Sriracha Furikake Tofu Fries,Appetizers & Sides,,,,,,,,,
2162,1/4 cup TJ's Grated Parmesan Cheese,Grated Parmesan Cheese,parmesan cheese,0.975072,,,,,,Sriracha Furikake Tofu Fries,Appetizers & Sides,,,,,,,,,
2163,1/4 cup TJ's Nori Komi Furikake,Nori Komi Furikake,nori komi furikake,0.998174,,,,,,Sriracha Furikake Tofu Fries,Appetizers & Sides,,,,,,,,,
2164,1 bag TJ's Frozen Meatballs (we used the Turkey variety),Frozen Meatballs,frozen meatballs,0.998232,,,,,,Sriracha BBQ Meatballs,Appetizers & Sides,,,,,,,,,
2165,1 bottle TJ's Organic Sriracha and Roasted Garlic BBQ Sauce,Organic Sriracha and Roasted Garlic BBQ Sauce,sriracha and roasted garlic bbq sauce,0.951748,,,,,,Sriracha BBQ Meatballs,Appetizers & Sides,,,,,,,,,
2166,1 teaspoon chopped TJ's Chives (optional),Chives,chives,0.986974,,,,chopped,0.989219,Sriracha BBQ Meatballs,Appetizers & Sides,,,,,,,,,
2167,1 tablespoon of your favorite TJ’s Extra Virgin Olive Oil,your favorite Extra Virgin Olive Oil,extra virgin olive oil,0.983932,,,,,,Spring Lentil Salad,Appetizers & Sides,,,,,,,,,
2168,"1/2 bag TJ’s Organic Tuscan Kale, chopped fine",Organic Tuscan Kale,tuscan kale,0.995958,,,,chopped fine,0.936625,Spring Lentil Salad,Appetizers & Sides,,,,,,,,,
2169,1 package TJ’s Steamed Lentils,Steamed Lentils,steamed lentils,0.998706,,,,,,Spring Lentil Salad,Appetizers & Sides,,,,,,,,,
2170,1 cup quartered TJ’s Baby Heirloom Tomatoes,Baby Heirloom Tomatoes,baby heirloom tomatoes,0.942301,,,,quartered,0.766785,Spring Lentil Salad,Appetizers & Sides,,,,,,,,,
2171,"1 small TJ’s Shallot, minced",Shallot,shallot,0.993996,,,,minced,0.998816,Spring Lentil Salad,Appetizers & Sides,,,,,,,,,
2172,2 Tablespoons Lemon Juice,Lemon Juice,lemon juice,0.998168,,,,,,Spring Lentil Salad,Appetizers & Sides,,,,,,,,,
2173,1 Tablespoon TJ’s Rice Vinegar,Rice Vinegar,rice vinegar,0.998778,,,,,,Spring Lentil Salad,Appetizers & Sides,,,,,,,,,
2174,3 teaspoons TJ’s Dijon Mustard with White Wine,Dijon Mustard with White Wine,dijon mustard with white wine,0.999539,,,,,,Spring Lentil Salad,Appetizers & Sides,,,,,,,,,
2175,1 teaspoon TJ’s Clover Honey,Clover Honey,clover honey,0.999378,,,,,,Spring Lentil Salad,Appetizers & Sides,,,,,,,,,
2176,"1/4 teaspoon TJ’s Sea Salt, or to taste",Sea Salt,sea salt,0.994065,,,,,,Spring Lentil Salad,Appetizers & Sides,,,,,,,,,
2177,"1/4 teaspoon TJ’s Ground Black Pepper, or to taste",Ground Black Pepper,ground black pepper,0.97221,,,,,,Spring Lentil Salad,Appetizers & Sides,,,,,,,,,
2178,1/2 cup your favorite TJ’s Extra Virgin Olive Oil,your favorite Extra Virgin Olive Oil,extra virgin olive oil,0.999277,,,,,,Spring Lentil Salad,Appetizers & Sides,,,,,,,,,
2179,TJ's Canola Oil Spray,Canola Oil Spray,canola oil spray,0.99597,,,,,,Spinach & Artichoke Sweet Potato Gratin,Appetizers & Sides,,,,,,,,,
2180,"1 bag (3 lbs.) TJ's Organic Sweet Potatoes, peeled and sliced into thin planks",Organic Sweet Potatoes,sweet potatoes,0.995633,,,,peeled and sliced into thin planks,0.999843,Spinach & Artichoke Sweet Potato Gratin,Appetizers & Sides,,,,,,,,,
2181,"4 packages TJ's Frozen Spinach & Artichoke Dip, microwaved according to directions",Frozen Spinach & Artichoke Dip,frozen spinach & artichoke dip,0.986678,,,,microwaved according to directions,0.990298,Spinach & Artichoke Sweet Potato Gratin,Appetizers & Sides,,,,,,,,,
2182,1/3 cup TJ's Milk,Milk,milk,0.999577,,,,,,Spinach & Artichoke Sweet Potato Gratin,Appetizers & Sides,,,,,,,,,
2183,"2 cups TJ's Quattro Formaggio Shredded Cheese Blend, divided",Quattro Formaggio Shredded Cheese Blend,quattro formaggio shredded cheese blend,0.999441,,,,divided,0.999253,Spinach & Artichoke Sweet Potato Gratin,Appetizers & Sides,,,,,,,,,
2184,1 bag TJ’s Gluten Free Breaded Chicken Breast Nuggets,Gluten Free Breaded Chicken Breast Nuggets,gluten free breaded chicken breast nuggets,0.999111,,,,,,Spicy Chicken & Waffle Bites,Appetizers & Sides,,,,,,,,,
2185,2 TJ’s Jalapenos (optional),Jalapenos,jalapenos,0.989369,,,,,,Spicy Chicken & Waffle Bites,Appetizers & Sides,,,,,,,,,
2186,1 bottle TJ’s Sweet Chili Sauce,Sweet Chili Sauce,sweet chili sauce,0.999379,,,,,,Spicy Chicken & Waffle Bites,Appetizers & Sides,,,,,,,,,
2187,1 box TJ’s Gluten Free Toaster Waffles,Gluten Free Toaster Waffles,gluten free toaster waffles,0.998228,,,,,,Spicy Chicken & Waffle Bites,Appetizers & Sides,,,,,,,,,
2188,"1/2 package TJ's Uncured Apple Smoked Bacon (or your favorite TJ's Bacon), chopped (optional)",Uncured Apple Smoked Bacon,apple smoked bacon,0.999334,,,,chopped,0.998284,Smoky Sriracha Baked Beans,Appetizers & Sides,,,,,,,,,
2189,1 cup TJ's Diced Onions,Diced Onions,diced onions,0.999187,,,,,,Smoky Sriracha Baked Beans,Appetizers & Sides,,,,,,,,,
2190,4 cans TJ's Organic Baked Beans,Organic Baked Beans,baked beans,0.999569,,,,,,Smoky Sriracha Baked Beans,Appetizers & Sides,,,,,,,,,
2191,1/2 cup TJ's Organic Sriracha & Roasted Garlic BBQ Sauce,Organic Sriracha & Roasted Garlic BBQ Sauce,sriracha & roasted garlic bbq sauce,0.989599,,,,,,Smoky Sriracha Baked Beans,Appetizers & Sides,,,,,,,,,
2192,"Freshly chopped Cilantro, Chives or Parsley, for garnish (optional)",Cilantro Chives Parsley,cilantro chives parsley,0.7333923333333333,,,,Freshly chopped,0.995629,Smoky Sriracha Baked Beans,Appetizers & Sides,,,,,,,,,
2193,1 Tablespoon TJ's Red Wine Vinegar,Red Wine Vinegar,red wine vinegar,0.995441,,,,,,Smokey Chimichurri Sauce,Appetizers & Sides,,,,,,,,,
2194,5 grinds TJ's South African Smoke Seasoning (Seasonal),South African Smoke Seasoning,african smoke seasoning,0.99879,,,,,,Smokey Chimichurri Sauce,Appetizers & Sides,,,,,,,,,
2195,1 teaspoon TJ's Dried Oregano,Dried Oregano,dried oregano,0.999647,,,,,,Smokey Chimichurri Sauce,Appetizers & Sides,,,,,,,,,
2196,3 TJ's Premium and Peeled Garlic Cloves,Premium and Peeled Garlic Cloves,premium and peeled garlic cloves,0.911682,,,,,,Smokey Chimichurri Sauce,Appetizers & Sides,,,,,,,,,
2197,"5 Tablespoons Spanish Organic EVOO, divided",Spanish Organic EVOO,spanish evoo,0.998357,,,,divided,0.999763,Smokey Chimichurri Sauce,Appetizers & Sides,,,,,,,,,
2198,1/2 cup (packed) fresh TJ's Cilantro,fresh Cilantro,cilantro,0.979388,,,,,,Smokey Chimichurri Sauce,Appetizers & Sides,,,,,,,,,
2199,1/4 cup (packed) fresh TJ's Parsley,fresh Parsley,parsley,0.989952,,,,,,Smokey Chimichurri Sauce,Appetizers & Sides,,,,,,,,,
2200,"8 medium sized TJ's Organic Gold Potatoes, peeled and cut into one inch cubes",Organic Gold Potatoes,gold potatoes,0.849352,,,,peeled and cut into one inch cubes,0.999948,Smoked Paprika Potatoes,Appetizers & Sides,,,,,,,,,
2201,"1 tablespoon TJ's Chives, chopped",Chives,chives,0.998869,,,,chopped,0.998097,Smoked Paprika Potatoes,Appetizers & Sides,,,,,,,,,
2202,2 tablespoons TJ's Extra Virgin Olive Oil,Extra Virgin Olive Oil,extra virgin olive oil,0.9997,,,,,,Smoked Paprika Potatoes,Appetizers & Sides,,,,,,,,,
2203,1 teaspoon TJ's 100% Spanish Organic Extra Virgin Garlic Flavored Olive Oil,100% Spanish Organic Extra Virgin Garlic Flavored Olive Oil,extra virgin olive oil,0.999377,,,,,,Smoked Paprika Potatoes,Appetizers & Sides,,,,,,,,,
2204,1/2 teaspoon TJ's Sea Salt,Sea Salt,sea salt,0.998479,,,,,,Smoked Paprika Potatoes,Appetizers & Sides,,,,,,,,,
2205,"1 tablespoon TJ's Spices of the World, Smoked Paprika","Spices of the World, Smoked Paprika",spices world smoked paprika,0.891626,,,,,,Smoked Paprika Potatoes,Appetizers & Sides,,,,,,,,,
2206,1 (1lb) bag TJ’s Dutch Yellow Baby Potatoes,Dutch Yellow Baby Potatoes,dutch yellow baby potatoes,0.998432,,,,,,Smashed Potatoes,Appetizers & Sides,,,,,,,,,
2207,1/4 tsp TJ’s Sea Salt,Sea Salt,sea salt,0.998396,,,,,,Smashed Potatoes,Appetizers & Sides,,,,,,,,,
2208,1/4 tsp TJ’s Ground Black Pepper,Ground Black Pepper,ground black pepper,0.995881,,,,,,Smashed Potatoes,Appetizers & Sides,,,,,,,,,
2209,4 Tablespoons TJ’s Extra Virgin Olive Oil,Extra Virgin Olive Oil,extra virgin olive oil,0.999753,,,,,,Smashed Potatoes,Appetizers & Sides,,,,,,,,,
2210,"1 bag TJ's Jumbo Cooked Shrimp (Peeled, Tail Off, Whole)",Jumbo Cooked Shrimp,jumbo shrimp,0.991451,,,,,,Shrimp Bruschetta,Appetizers & Sides,,,,,,,,,
2211,1 TJ's Baguette,Baguette,baguette,0.996771,,,,,,Shrimp Bruschetta,Appetizers & Sides,,,,,,,,,
2212,"3/4 cup TJ's Mayonnaise, divided",Mayonnaise,mayonnaise,0.998374,,,,divided,0.999631,Shrimp Bruschetta,Appetizers & Sides,,,,,,,,,
2213,3 cups quartered TJ's Mini Heirloom Tomatoes,Mini Heirloom Tomatoes,mini heirloom tomatoes,0.924909,,,,quartered,0.698486,Shrimp Bruschetta,Appetizers & Sides,,,,,,,,,
2214,1/4 cup finely chopped TJ's Parsley,Parsley,parsley,0.999151,,,,finely chopped,0.999317,Shrimp Bruschetta,Appetizers & Sides,,,,,,,,,
2215,3 Tablespoons TJ's Jalapeño Pepper Hot Sauce,Jalapeño Pepper Hot Sauce,jalapeño pepper hot sauce,0.999838,,,,,,Shrimp Bruschetta,Appetizers & Sides,,,,,,,,,
2216,"1 cup TJ's Organic Tricolor Quinoa, cooked according to package instruction and cooled to room temperature",Organic Tricolor Quinoa,tricolor quinoa,0.998541,,,,cooked according to package instruction and cooled to room temperature,0.999899,Sesame Quinoa Salad,Appetizers & Sides,,,,,,,,,
2217,"1 bag TJ’s Sugar Snap Peas, steamed according to microwave package instructions",Sugar Snap Peas,sugar snap peas,0.997016,,,,steamed according to microwave package instructions,0.997744,Sesame Quinoa Salad,Appetizers & Sides,,,,,,,,,
2218,"2 cups TJ’s Pineapple Tidbits, thawed",Pineapple Tidbits,pineapple tidbits,0.999042,,,,thawed,0.97718,Sesame Quinoa Salad,Appetizers & Sides,,,,,,,,,
2219,1 cup TJ’s Shredded Carrots,Shredded Carrots,shredded carrots,0.998921,,,,,,Sesame Quinoa Salad,Appetizers & Sides,,,,,,,,,
2220,1/3 cup TJ’s Organic Toasted Sesame Dressing,Organic Toasted Sesame Dressing,sesame dressing,0.999754,,,,,,Sesame Quinoa Salad,Appetizers & Sides,,,,,,,,,
2221,"2 TJ’s Green Onions, chopped",Green Onions,green onions,0.995706,,,,chopped,0.998847,Sesame Quinoa Salad,Appetizers & Sides,,,,,,,,,
2222,¾ cup TJ’s Unsalted Dry Toasted Sliced Almonds,Unsalted Dry Toasted Sliced Almonds,dry toasted almonds,0.996684,,,,,,Sesame Quinoa Salad,Appetizers & Sides,,,,,,,,,
2223,TJ's Sea Salted Saddle Potato Crisps,Sea Salted Saddle Potato Crisps,sea salted saddle potato crisps,0.997467,,,,,,Sea Salted Saddle Crisp Salsa Snackers,Appetizers & Sides,,,,,,,,,
2224,"TJ's Pico de Gallo Salsa (Mild or Hot, your choice!)",Pico de Gallo Salsa,pico gallo salsa,0.99566,,,,,,Sea Salted Saddle Crisp Salsa Snackers,Appetizers & Sides,,,,,,,,,
2225,TJ's Fancy Shredded Mexican Cheese Blend,Fancy Shredded Mexican Cheese Blend,fancy mexican cheese blend,0.966497,,,,,,Sea Salted Saddle Crisp Salsa Snackers,Appetizers & Sides,,,,,,,,,
