category,product_name,price,unit,url,norm_name
Fresh Fruits & Veggies,Organic Cranberries,$3.29,/12 Oz,https://www.traderjoes.com/home/products/pdp/organic-cranberries-075621,cranberries
Fresh Fruits & Veggies,Mirepoix,$3.49,/14.5 Oz,https://www.traderjoes.com/home/products/pdp/mirepoix-090741,mirepoix
Fresh Fruits & Veggies,Organic Red Butter Lettuce,$2.49,/6 Oz,https://www.traderjoes.com/home/products/pdp/organic-red-butter-lettuce-077284,red butter lettuce
Fresh Fruits & Veggies,Lil' Tiger Stripe Pumpkin,$1.49,/1 Each,https://www.traderjoes.com/home/products/pdp/lil-tiger-stripe-pumpkin-095585,lil tiger stripe pumpkin
Fresh Fruits & Veggies,Fall Fantasy Pumpkin,$8.99,/1 Each,https://www.traderjoes.com/home/products/pdp/fall-fantasy-pumpkin-050097,fall fantasy pumpkin
Fresh Fruits & Veggies,Orange Pumpkin,$4.99,/1 Each,https://www.traderjoes.com/home/products/pdp/orange-pumpkin-047002,orange pumpkin
Fresh Fruits & Veggies,Cut Butternut Squash,$3.99,/20 Oz,https://www.traderjoes.com/home/products/pdp/cut-butternut-squash-091755,cut butternut squash
Fresh Fruits & Veggies,Jumbo Yellow Onions,$1.19,/1 Each,https://www.traderjoes.com/home/products/pdp/jumbo-yellow-onions-095520,jumbo yellow onions
Fresh Fruits & Veggies,Cantaloupe,$3.49,/1 Each,https://www.traderjoes.com/home/products/pdp/cantaloupe-020669,cantaloupe
Fresh Fruits & Veggies,Little Gem Lettuce,$3.49,/1 Each,https://www.traderjoes.com/home/products/pdp/little-gem-lettuce-076869,little gem lettuce
Fresh Fruits & Veggies,Nectarines,$3.99,/2 Lb,https://www.traderjoes.com/home/products/pdp/nectarines-058039,nectarines
Fresh Fruits & Veggies,Organic Romaine & Chicory Blend,$2.49,/7 Oz,https://www.traderjoes.com/home/products/pdp/organic-romaine-chicory-blend-076917,romaine & chicory blend
Fresh Fruits & Veggies,Romaine Hearts,$2.99,/18 Oz,https://www.traderjoes.com/home/products/pdp/romaine-hearts-037786,romaine hearts
Fresh Fruits & Veggies,Yellow Peaches,$3.99,/2 Lb,https://www.traderjoes.com/home/products/pdp/yellow-peaches-058040,yellow peaches
Fresh Fruits & Veggies,Fresh Figs,$4.99,/16 Oz,https://www.traderjoes.com/home/products/pdp/fresh-figs-053210,figs
Fresh Fruits & Veggies,Red and Green Grapes Duo,$6.49,/2 Lb,https://www.traderjoes.com/home/products/pdp/red-and-green-grapes-duo-091984,and green grapes duo
Fresh Fruits & Veggies,Cut and Peeled Carrots,$1.99,/24 Oz,https://www.traderjoes.com/home/products/pdp/cut-and-peeled-carrots-070588,cut and peeled carrots
Fresh Fruits & Veggies,Organic Herb Salad Mix,$2.69,/5 Oz,https://www.traderjoes.com/home/products/pdp/organic-herb-salad-mix-050066,herb salad mix
Fresh Fruits & Veggies,Dutch Yellow Baby Potatoes,$3.79,/24 Oz,https://www.traderjoes.com/home/products/pdp/dutch-yellow-baby-potatoes-016272,dutch yellow baby potatoes
Fresh Fruits & Veggies,Organic Baby Spinach,$2.29,/6 Oz,https://www.traderjoes.com/home/products/pdp/organic-baby-spinach-032603,baby spinach
Fresh Fruits & Veggies,Jicama Sticks,$3.49,/9.5 Oz,https://www.traderjoes.com/home/products/pdp/jicama-sticks-055482,jicama sticks
Fresh Fruits & Veggies,Organic Tri-Color Bell Peppers,$4.99,/20 Oz,https://www.traderjoes.com/home/products/pdp/organic-tri-color-bell-peppers-095882,tri-color bell peppers
Fresh Fruits & Veggies,Cruciferous Crunch Collection,$2.79,/10 Oz,https://www.traderjoes.com/home/products/pdp/cruciferous-crunch-collection-052105,cruciferous crunch collection
Fresh Fruits & Veggies,Cape Gooseberries,$3.49,/1 Each,https://www.traderjoes.com/home/products/pdp/cape-gooseberries-091624,cape gooseberries
Fresh Fruits & Veggies,Organic Brussels Sprouts,$3.69,/14 Oz,https://www.traderjoes.com/home/products/pdp/organic-brussels-sprouts-050810,brussels sprouts
Fresh Fruits & Veggies,Shiitake Mushrooms,$3.49,/4 Oz,https://www.traderjoes.com/home/products/pdp/shiitake-mushrooms-015688,shiitake mushrooms
Fresh Fruits & Veggies,Organic Carrots of Many Colors,$2.99,/2 Lb,https://www.traderjoes.com/home/products/pdp/organic-carrots-of-many-colors-051475,carrots many colors
Fresh Fruits & Veggies,Green Onions,$1.29,/6 Oz,https://www.traderjoes.com/home/products/pdp/green-onions-044168,green onions
Fresh Fruits & Veggies,Organic Mini Sweet Peppers,$3.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/organic-mini-sweet-peppers-057202,mini sweet peppers
Fresh Fruits & Veggies,Baby Shanghai Bok Choy,$2.99,/10 Oz,https://www.traderjoes.com/home/products/pdp/baby-shanghai-bok-choy-098253,baby shanghai bok choy
Fresh Fruits & Veggies,Russet Potatoes,$0.99,/1 Each,https://www.traderjoes.com/home/products/pdp/russet-potatoes-099095,russet potatoes
Fresh Fruits & Veggies,Sugar Snap Peas,$2.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/sugar-snap-peas-030312,sugar snap peas
Fresh Fruits & Veggies,Organic Red Bell Peppers,$3.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/organic-red-bell-peppers-091328,red bell peppers
Fresh Fruits & Veggies,Portabella Mushrooms,$3.49,/6 Oz,https://www.traderjoes.com/home/products/pdp/portabella-mushrooms-012659,portabella mushrooms
Fresh Fruits & Veggies,Organic Baby Lettuce Mix,$2.49,/5 Oz,https://www.traderjoes.com/home/products/pdp/organic-baby-lettuce-mix-032595,baby lettuce mix
Fresh Fruits & Veggies,Organic Arugula,$2.49,/7 Oz,https://www.traderjoes.com/home/products/pdp/organic-arugula-032591,arugula
Fresh Fruits & Veggies,Super Sweet Fresh Corn,$4.49,/20 Oz,https://www.traderjoes.com/home/products/pdp/super-sweet-fresh-corn-009286,super sweet corn
Fresh Fruits & Veggies,Broccoli & Kale Slaw,$3.49,/11 Oz,https://www.traderjoes.com/home/products/pdp/broccoli-kale-slaw-055386,broccoli & kale slaw
Fresh Fruits & Veggies,Pineapple,$2.99,/1 Each,https://www.traderjoes.com/home/products/pdp/pineapple-059817,pineapple
Fresh Fruits & Veggies,Mangos,$1.99,/1 Each,https://www.traderjoes.com/home/products/pdp/mangos-078963,mangos
Fresh Fruits & Veggies,Campari Tomatoes,$3.79,/1 Lb,https://www.traderjoes.com/home/products/pdp/campari-tomatoes-095554,campari tomatoes
Fresh Fruits & Veggies,Organic Persian Cucumbers,$2.99,/16 Oz,https://www.traderjoes.com/home/products/pdp/organic-persian-cucumbers-091838,persian cucumbers
Fresh Fruits & Veggies,Organic Coleslaw Mix,$2.49,/9 Oz,https://www.traderjoes.com/home/products/pdp/organic-coleslaw-mix-055824,coleslaw mix
Fresh Fruits & Veggies,Organic Strawberries 1 Lb,$5.49,/16 Oz,https://www.traderjoes.com/home/products/pdp/organic-strawberries-1-lb-080331,strawberries
Fresh Fruits & Veggies,Strawberries 2 Lb,$7.99,/2 Lb,https://www.traderjoes.com/home/products/pdp/strawberries-2-lb-078515,strawberries
Fresh Fruits & Veggies,Strawberries 1 Lb,$4.49,/16 Oz,https://www.traderjoes.com/home/products/pdp/strawberries-1-lb-035878,strawberries
Fresh Fruits & Veggies,Sweet Potato,$0.99,/1 Each,https://www.traderjoes.com/home/products/pdp/sweet-potato-097997,sweet potato
Fresh Fruits & Veggies,Organic Bananas,$0.29,/1 Each,https://www.traderjoes.com/home/products/pdp/organic-bananas-050116,bananas
Fresh Fruits & Veggies,Steamed Lentils,$3.29,/17.63 Oz,https://www.traderjoes.com/home/products/pdp/steamed-lentils-090240,steamed lentils
Fresh Fruits & Veggies,Wild Arugula,$2.29,/7 Oz,https://www.traderjoes.com/home/products/pdp/wild-arugula-092686,wild arugula
Fresh Fruits & Veggies,Organic Petite Potato Medley,$3.49,/24 Oz,https://www.traderjoes.com/home/products/pdp/organic-petite-potato-medley-062883,potato medley
Fresh Fruits & Veggies,Ready Veggies,$2.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/ready-veggies-073199,ready veggies
Fresh Fruits & Veggies,Organic Shredded Kale,$3.99,/10 Oz,https://www.traderjoes.com/home/products/pdp/organic-shredded-kale-065311,kale
Fresh Fruits & Veggies,Cara Cara Navel Oranges,$5.99,/3 Lb,https://www.traderjoes.com/home/products/pdp/cara-cara-navel-oranges-094537,cara cara navel oranges
Fresh Fruits & Veggies,Organic Gold Potatoes,$3.99,/3 Lb,https://www.traderjoes.com/home/products/pdp/organic-gold-potatoes-070128,gold potatoes
Fresh Fruits & Veggies,Bananas,$0.23,/1 Each,https://www.traderjoes.com/home/products/pdp/bananas-048053,bananas
Fresh Fruits & Veggies,Baby Corn,$2.79,/6 Oz,https://www.traderjoes.com/home/products/pdp/baby-corn-073111,baby corn
Fresh Fruits & Veggies,Les Petites Carrots of Many Colors,$4.49,/16 Oz,https://www.traderjoes.com/home/products/pdp/les-petites-carrots-of-many-colors-057285,carrots many colors
Fresh Fruits & Veggies,Murasaki Sweet Potatoes,$4.99,/3 Lb,https://www.traderjoes.com/home/products/pdp/murasaki-sweet-potatoes-055283,murasaki sweet potatoes
Fresh Fruits & Veggies,Honeycrisp Apples,$1.29,/1 Each,https://www.traderjoes.com/home/products/pdp/honeycrisp-apples-093872,honeycrisp apples
Fresh Fruits & Veggies,Shelled Edamame,$3.99,/9 Oz,https://www.traderjoes.com/home/products/pdp/shelled-edamame-068709,edamame
Fresh Fruits & Veggies,Sweet Mini Peppers,$3.49,/1 Lb,https://www.traderjoes.com/home/products/pdp/sweet-mini-peppers-065977,sweet mini peppers
Fresh Fruits & Veggies,Organic Pitted Medjool Dates,$5.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/organic-pitted-medjool-dates-064778,medjool dates
Fresh Fruits & Veggies,Persian Cucumbers,$2.49,/1 Lb,https://www.traderjoes.com/home/products/pdp/persian-cucumbers-070625,persian cucumbers
Fresh Fruits & Veggies,Teeny Tiny Avocados 6 Count,$3.99,/1 Each,https://www.traderjoes.com/home/products/pdp/teeny-tiny-avocados-6-count-075444,avocados
"Meat, Seafood & Plant-Based",Surimi Imitation Crabmeat,$3.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/surimi-imitation-crabmeat-081860,surimi imitation crabmeat
"Meat, Seafood & Plant-Based",Shaved Lamb Shoulder,$11.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/shaved-lamb-shoulder-082321,lamb shoulder
"Meat, Seafood & Plant-Based",Ground Lamb,$11.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/ground-lamb-082479,ground lamb
"Meat, Seafood & Plant-Based",Old Wisconsin Beef Summer Sausage,$4.99,/8 Oz,https://www.traderjoes.com/home/products/pdp/old-wisconsin-beef-summer-sausage-083417,old wisconsin beef summer sausage
"Meat, Seafood & Plant-Based",Norwegian Smoked Salmon,$5.49,/4 Oz,https://www.traderjoes.com/home/products/pdp/norwegian-smoked-salmon-079274,norwegian smoked salmon
"Meat, Seafood & Plant-Based",Sliced Calabrese Uncrued Salami,$3.49,/5 Oz,https://www.traderjoes.com/home/products/pdp/sliced-calabrese-uncrued-salami-081864,sliced calabrese uncrued salami
"Meat, Seafood & Plant-Based",Sliced Peppered Uncured Salami,$6.99,/10 Oz,https://www.traderjoes.com/home/products/pdp/sliced-peppered-uncured-salami-081863,sliced peppered uncured salami
"Meat, Seafood & Plant-Based",Wild Alaskan Sockeye Salmon Fillets,$14.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/wild-alaskan-sockeye-salmon-fillets-068719,wild alaskan sockeye salmon fillets
"Meat, Seafood & Plant-Based",Seasoned Lamb Shoulder Rack,$11.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/seasoned-lamb-shoulder-rack-080967,lamb shoulder rack
"Meat, Seafood & Plant-Based",Organic Silken Tofu,$2.49,/16 Oz,https://www.traderjoes.com/home/products/pdp/organic-silken-tofu-080590,silken tofu
"Meat, Seafood & Plant-Based",Organic Tofu,$2.49,/19 Oz,https://www.traderjoes.com/home/products/pdp/organic-tofu-006237,tofu
"Meat, Seafood & Plant-Based",Pineapple Teriyaki Chicken Meatballs,$4.29,/12 Oz,https://www.traderjoes.com/home/products/pdp/pineapple-teriyaki-chicken-meatballs-081225,pineapple teriyaki chicken meatballs
"Meat, Seafood & Plant-Based",Spanish Inspired Charcuteria,$5.99,/6 Oz,https://www.traderjoes.com/home/products/pdp/spanish-inspired-charcuteria-078733,spanish inspired charcuteria
"Meat, Seafood & Plant-Based",Homestyle Angus Beef Meatballs,$9.99,/20.4 Oz,https://www.traderjoes.com/home/products/pdp/homestyle-angus-beef-meatballs-081242,homestyle angus beef meatballs
"Meat, Seafood & Plant-Based",Beef New York Strip Steak,$14.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/beef-new-york-strip-steak-056224,beef new york strip steak
"Meat, Seafood & Plant-Based",Beef Filet Mignon Steak,$21.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/beef-filet-mignon-steak-056226,beef filet mignon steak
"Meat, Seafood & Plant-Based",Spicy Chicken Nuggets,$3.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/spicy-chicken-nuggets-078222,spicy chicken nuggets
"Meat, Seafood & Plant-Based",Sliced Bresaola Uncured Beef Prosciutto,$6.99,/3 Oz,https://www.traderjoes.com/home/products/pdp/sliced-bresaola-uncured-beef-prosciutto-080342,sliced bresaola uncured beef prosciutto
"Meat, Seafood & Plant-Based",Wild Nova Style Smoked Sockeye Salmon,$13.99,/8 Oz,https://www.traderjoes.com/home/products/pdp/wild-nova-style-smoked-sockeye-salmon-078841,wild nova style smoked sockeye salmon
"Meat, Seafood & Plant-Based",Organic Grass Fed Top Sirloin Steak,$8.99,/8 Oz,https://www.traderjoes.com/home/products/pdp/organic-grass-fed-top-sirloin-steak-079910,grass fed top sirloin steak
"Meat, Seafood & Plant-Based",Organic Grass Fed Tenderloin Steak,$24.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/organic-grass-fed-tenderloin-steak-079785,grass fed tenderloin steak
"Meat, Seafood & Plant-Based",Organic Grass Fed NY Strip Steak Boneless,$13.99,/10 Oz,https://www.traderjoes.com/home/products/pdp/organic-grass-fed-ny-strip-steak-boneless-079783,grass fed ny strip steak boneless
"Meat, Seafood & Plant-Based",Organic Grass Fed Ribeye Steak Boneless,$14.99,/10 Oz,https://www.traderjoes.com/home/products/pdp/organic-grass-fed-ribeye-steak-boneless-079782,grass fed ribeye steak boneless
"Meat, Seafood & Plant-Based",Soppressata Uncured Salami,$5.99,/8 Oz,https://www.traderjoes.com/home/products/pdp/soppressata-uncured-salami-077116,soppressata uncured salami
"Meat, Seafood & Plant-Based",Uncured Beef Hot Dogs,$3.99,/11 Oz,https://www.traderjoes.com/home/products/pdp/uncured-beef-hot-dogs-079033,beef hot dogs
"Meat, Seafood & Plant-Based","Angus Chuck, Brisket & Sirloin Beef Patties",$11.99,/21.2 Oz,https://www.traderjoes.com/home/products/pdp/angus-chuck-brisket-sirloin-beef-patties-079580,angus chuck
"Meat, Seafood & Plant-Based",Caramelized Onion & Bell Pepper Turkey Patties,$6.99,/16 Oz,https://www.traderjoes.com/home/products/pdp/caramelized-onion-bell-pepper-turkey-patties-079720,caramelized onion & bell pepper turkey patties
"Meat, Seafood & Plant-Based",Beef Rib Eye Steak,$15.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/beef-rib-eye-steak-056225,beef rib eye steak
"Meat, Seafood & Plant-Based",Organic Uncured Grass Fed Beef Hot Dogs,$5.99,/10 Oz,https://www.traderjoes.com/home/products/pdp/organic-uncured-grass-fed-beef-hot-dogs-076253,uncured grass fed beef hot dogs
"Meat, Seafood & Plant-Based",Grilled Chili Lime Chicken Breast,$7.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/grilled-chili-lime-chicken-breast-083524,chili lime chicken breast
"Meat, Seafood & Plant-Based",Sliced Roast Beef,$6.99,/8 Oz,https://www.traderjoes.com/home/products/pdp/sliced-roast-beef-078175,sliced roast beef
"Meat, Seafood & Plant-Based",Sliced Applewood Smoked Uncured Ham,$4.99,/8 Oz,https://www.traderjoes.com/home/products/pdp/sliced-applewood-smoked-uncured-ham-078176,sliced applewood smoked uncured ham
"Meat, Seafood & Plant-Based",High Protein Organic Tofu,$2.79,/16 Oz,https://www.traderjoes.com/home/products/pdp/high-protein-organic-tofu-083089,high protein tofu
"Meat, Seafood & Plant-Based",Sliced Uncured Pepperoni,$3.99,/5 Oz,https://www.traderjoes.com/home/products/pdp/sliced-uncured-pepperoni-076905,sliced uncured pepperoni
"Meat, Seafood & Plant-Based",Wild Caught Cod Fillets,$10.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/wild-caught-cod-fillets-074137,wild caught cod fillets
"Meat, Seafood & Plant-Based",Blackened Salmon Seasoned Boneless Fillet,$10.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/blackened-salmon-seasoned-boneless-fillet-078215,salmon seasoned boneless fillet
"Meat, Seafood & Plant-Based",Uncured Pastrami,$6.99,/8 Oz,https://www.traderjoes.com/home/products/pdp/uncured-pastrami-086861,pastrami
"Meat, Seafood & Plant-Based",Chicken Meatballs,$3.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/chicken-meatballs-074578,chicken meatballs
"Meat, Seafood & Plant-Based",All Natural Shaved Beef Steak,$10.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/all-natural-shaved-beef-steak-057721,shaved beef steak
"Meat, Seafood & Plant-Based",Wild Sockeye Smoked Salmon,$7.99,/4 Oz,https://www.traderjoes.com/home/products/pdp/wild-sockeye-smoked-salmon-060442,wild sockeye smoked salmon
"Meat, Seafood & Plant-Based",Sun-Dried Tomato & Basil Chicken Tenders,$7.49,/1 Lb,https://www.traderjoes.com/home/products/pdp/sun-dried-tomato-basil-chicken-tenders-098648,sun-dried tomato & basil chicken tenders
"Meat, Seafood & Plant-Based",Savory Herbed Chicken Thighs,$6.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/savory-herbed-chicken-thighs-059461,savory herbed chicken thighs
"Meat, Seafood & Plant-Based",Organic Free Range Boneless Skinless Thin Sliced Chicken Breast Fillets,$7.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/organic-free-range-boneless-skinless-thin-sliced-chicken-breast-fillets-077563,free range boneless skinless thin sliced chicken breast fillets
"Meat, Seafood & Plant-Based",Pesto Chicken Breast,$8.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/pesto-chicken-breast-093617,pesto chicken breast
"Meat, Seafood & Plant-Based",Extra Lean Ground Beef 96% Lean / 4% Fat,$8.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/extra-lean-ground-beef-96-lean-4-fat-026366,extra lean ground beef lean / fat
"Meat, Seafood & Plant-Based",Ground Beef 80% lean /20% fat,$6.49,/1 Lb,https://www.traderjoes.com/home/products/pdp/ground-beef-80-lean-20-fat-091082,ground beef lean / fat
"Meat, Seafood & Plant-Based",Fresh Atlantic Salmon Boneless Skinless Fillet,$12.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/fresh-atlantic-salmon-boneless-skinless-fillet-021717,atlantic salmon boneless skinless fillet
"Meat, Seafood & Plant-Based",Fresh Atlantic Salmon Boneless Fillet,$9.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/fresh-atlantic-salmon-boneless-fillet-037855,atlantic salmon boneless fillet
"Meat, Seafood & Plant-Based",Uncured Turkey Bacon,$3.99,/8 Oz,https://www.traderjoes.com/home/products/pdp/uncured-turkey-bacon-091708,turkey bacon
"Meat, Seafood & Plant-Based",Sweet Italian Chicken Sausage,$6.49,/1 Lb,https://www.traderjoes.com/home/products/pdp/sweet-italian-chicken-sausage-075087,sweet italian chicken sausage
"Meat, Seafood & Plant-Based",Organic Firm Tofu,$1.99,/14 Oz,https://www.traderjoes.com/home/products/pdp/organic-firm-tofu-041911,firm tofu
"Meat, Seafood & Plant-Based",Sliced Prosciutto,$4.29,/4 Oz,https://www.traderjoes.com/home/products/pdp/sliced-prosciutto-098861,sliced prosciutto
"Meat, Seafood & Plant-Based",Shawarma Chicken Thighs,$6.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/shawarma-chicken-thighs-060667,shawarma chicken thighs
"Meat, Seafood & Plant-Based",Uncured Dry Rubbed Sliced Bacon,$5.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/uncured-dry-rubbed-sliced-bacon-055478,dry rubbed sliced bacon
"Meat, Seafood & Plant-Based",Organic Hickory Smoked Turkey Breast,$5.99,/6 Oz,https://www.traderjoes.com/home/products/pdp/organic-hickory-smoked-turkey-breast-062667,hickory smoked turkey breast
"Meat, Seafood & Plant-Based",Hot Italian Sausage made with Pork,$6.49,/1 Lb,https://www.traderjoes.com/home/products/pdp/hot-italian-sausage-made-with-pork-066729,hot italian sausage with pork
"Meat, Seafood & Plant-Based",Sweet Italian Sausage made with Pork,$6.49,/1 Lb,https://www.traderjoes.com/home/products/pdp/sweet-italian-sausage-made-with-pork-066728,sweet italian sausage with pork
"Meat, Seafood & Plant-Based",Unexpected Cheddar Chicken Sausage,$4.49,/12 Oz,https://www.traderjoes.com/home/products/pdp/unexpected-cheddar-chicken-sausage-074048,cheddar chicken sausage
"Meat, Seafood & Plant-Based",Organic Chicken Nuggets,$4.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/organic-chicken-nuggets-067594,chicken nuggets
"Meat, Seafood & Plant-Based",BBQ Cut Fresh Atlantic Salmon Fillets,$11.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/bbq-cut-fresh-atlantic-salmon-fillets-024455,bbq cut atlantic salmon fillets
"Meat, Seafood & Plant-Based",Fully Cooked Pork Belly,$6.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/fully-cooked-pork-belly-051460,cooked pork belly
"Meat, Seafood & Plant-Based",Sweet Apple Chicken Sausage,$4.29,/12 Oz,https://www.traderjoes.com/home/products/pdp/sweet-apple-chicken-sausage-075270,sweet apple chicken sausage
"Meat, Seafood & Plant-Based",Ground Beef Patties 80/20,$7.49,/1 Lb,https://www.traderjoes.com/home/products/pdp/ground-beef-patties-8020-055923,ground beef patties /
"Meat, Seafood & Plant-Based",Pollo Asado Autentico,$8.49,/1 Lb,https://www.traderjoes.com/home/products/pdp/pollo-asado-autentico-081293,pollo asado autentico
"Meat, Seafood & Plant-Based",Organic Chicken Grill Pack,$3.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/organic-chicken-grill-pack-097236,chicken grill
"Meat, Seafood & Plant-Based",Spicy Jalapeño Chicken Sausage,$4.29,/12 Oz,https://www.traderjoes.com/home/products/pdp/spicy-jalapeno-chicken-sausage-028285,spicy jalapeño chicken sausage
"Meat, Seafood & Plant-Based",Balsamic Rosemary Beef Steak Tips,$11.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/balsamic-rosemary-beef-steak-tips-061152,balsamic rosemary beef steak tips
"Meat, Seafood & Plant-Based",Argentinian Red Shrimp with Ginger Garlic Butter,$7.99,/9 Oz,https://www.traderjoes.com/home/products/pdp/argentinian-red-shrimp-with-ginger-garlic-butter-070359,argentinian red shrimp with ginger garlic butter
"Meat, Seafood & Plant-Based",Organic Baked Tofu Teriyaki Flavor,$3.99,/7 Oz,https://www.traderjoes.com/home/products/pdp/organic-baked-tofu-teriyaki-flavor-030758,tofu teriyaki flavor
"Meat, Seafood & Plant-Based",Gyro Slices,$4.69,/8 Oz,https://www.traderjoes.com/home/products/pdp/gyro-slices-055277,gyro slices
"Meat, Seafood & Plant-Based",Organic 3 Grain Tempeh,$2.49,/8 Oz,https://www.traderjoes.com/home/products/pdp/organic-3-grain-tempeh-099125,grain tempeh
"Meat, Seafood & Plant-Based",All Natural Ground Chicken,$4.49,/1 Lb,https://www.traderjoes.com/home/products/pdp/all-natural-ground-chicken-055562,ground chicken
"Meat, Seafood & Plant-Based",Sesame Teriyaki Beef Skirt Steak,$16.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/sesame-teriyaki-beef-skirt-steak-072321,sesame teriyaki beef skirt steak
"Meat, Seafood & Plant-Based",Uncured Apple Smoked Bacon,$6.49,/12 Oz,https://www.traderjoes.com/home/products/pdp/uncured-apple-smoked-bacon-074911,apple smoked bacon
"Meat, Seafood & Plant-Based",Organic Ground Beef 85/15,$8.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/organic-ground-beef-8515-092558,ground beef /
"Meat, Seafood & Plant-Based",Organic Free Range Boneless Skinless Chicken Breasts,$7.49,/1 Lb,https://www.traderjoes.com/home/products/pdp/organic-free-range-boneless-skinless-chicken-breasts-063550,free range boneless skinless chicken breasts
"Meat, Seafood & Plant-Based",All Natural Fully Cooked Maple Chicken Breakfast Sausage,$4.69,/12 Oz,https://www.traderjoes.com/home/products/pdp/all-natural-fully-cooked-maple-chicken-breakfast-sausage-053893,fully cooked maple chicken breakfast sausage
"Meat, Seafood & Plant-Based",Wild Raw Argentinian Red Shrimp,$11.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/wild-raw-argentinian-red-shrimp-071696,argentinian red shrimp
"Meat, Seafood & Plant-Based",Everything But The Bagel Seasoned Smoked Salmon,$5.99,/4 Oz,https://www.traderjoes.com/home/products/pdp/everything-but-the-bagel-seasoned-smoked-salmon-063465,everything bagel seasoned smoked salmon
"Meat, Seafood & Plant-Based",Spatchcocked Lemon Rosemary Chicken,$5.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/spatchcocked-lemon-rosemary-chicken-056660,spatchcocked lemon rosemary chicken
"Meat, Seafood & Plant-Based",Spicy Uncured Charcuterie Collection,$8.99,/9 Oz,https://www.traderjoes.com/home/products/pdp/spicy-uncured-charcuterie-collection-063527,spicy uncured charcuterie collection
"Meat, Seafood & Plant-Based",Organic Free Range Chicken Drumsticks,$2.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/organic-free-range-chicken-drumsticks-099264,free range chicken drumsticks
"Meat, Seafood & Plant-Based",Choice Premium Angus Beef Flank Steak,$14.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/choice-premium-angus-beef-flank-steak-056218,choice premium angus beef flank steak
"Meat, Seafood & Plant-Based",Branzino Fillets European Sea Bass,$11.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/branzino-fillets-european-sea-bass-069341,branzino fillets european sea bass
"Meat, Seafood & Plant-Based",Carne Asada Autentica,$11.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/carne-asada-autentica-081909,carne asada autentica
"Meat, Seafood & Plant-Based",All Natural Bone-In Skin-On Chicken Thighs,$1.99,/1 Lb,https://www.traderjoes.com/home/products/pdp/all-natural-bone-in-skin-on-chicken-thighs-061046,bone-in skin-on chicken thighs
"Meat, Seafood & Plant-Based",Organic Sweet Italian Chicken Sausage,$5.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/organic-sweet-italian-chicken-sausage-060335,sweet italian chicken sausage
"Meat, Seafood & Plant-Based",Organic Oven Roasted Turkey Breast,$5.99,/6 Oz,https://www.traderjoes.com/home/products/pdp/organic-oven-roasted-turkey-breast-060185,roasted turkey breast
"Meat, Seafood & Plant-Based",Soy Chorizo,$2.99,/12 Oz,https://www.traderjoes.com/home/products/pdp/soy-chorizo-092463,soy chorizo
"Meat, Seafood & Plant-Based",Sesame Crusted Hardwood Smoked Ahi Tuna,$6.99,/4 Oz,https://www.traderjoes.com/home/products/pdp/sesame-crusted-hardwood-smoked-ahi-tuna-068227,sesame crusted hardwood smoked ahi tuna
"Meat, Seafood & Plant-Based",Salame di Parma Mild Salami,$5.99,/4 Oz,https://www.traderjoes.com/home/products/pdp/salame-di-parma-mild-salami-058940,salame parma mild salami
